measurement_id,timestamp,station_name,station_type,latitude,longitude,pm25,pm10,no2,so2,co,ozone,temperature,humidity,wind_speed,wind_direction,pressure,visibility,aqi
AQ_000865,2024-02-23 11:00:00,Suburban Monitoring,urban_residential,28.4595,77.0266,30.70648115984494,20.0,15.0,803.0,56.0,279.0,18.7,54.318173382111155,3.1,299,952.7,7.5,218
AQ_000866,2024-02-23 12:45:00,Residential Park,urban_residential,28.6692,77.4538,96.0,1905.0,49.0,28.0,2.8,166.0,12.6,31.580891119217476,8.6,275,972.2,2.3,192
AQ_000867,2024-02-23 14:15:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,114.0,923.0,380.0,614.0,25.0,450.0,8.9,29.812637476666815,4.1,146,958.7,6.3,211
AQ_000868,2024-02-23 15:00:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,220.0,592.0,104.0,956.0,0.7,486.0,20.1,28.191766767190703,9.2,325,1031.5,8.4,269
AQ_000869,2024-02-23 15:30:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,246.0,206.0,312.0,77.0,4.5,20.0,9.9,27.45477258612874,3.3,255,1026.1,3.8,295
AQ_000870,2024-02-23 16:00:00,Central Business District,urban_traffic,28.6289,77.2065,93.0,224.0,195.0,572.0,5.6,493.0,7.9,31.088235468763777,10.0,149,961.1,5.1,189
AQ_000871,2024-02-23 16:30:00,Suburban Monitoring,urban_residential,28.4595,77.0266,252.0,55.0,212.0,63.0,0.4,93.0,20.3,41.080537430362064,6.4,348,1017.2,6.7,301
AQ_000872,2024-02-23 17:00:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,264.0,147.0,75.0,299.0,8.4,275.0,6.2,48.1866950860764,5.7,17,1006.3,10.1,313
AQ_000873,2024-02-23 17:30:00,Residential Area North,urban_residential,28.7041,77.1025,1.0,146.0,55.0,50.0,15.0,257.0,17.4,22.12383779117403,7.9,153,1026.9,3.9,4
AQ_000874,2024-02-23 17:30:00,Suburban Monitoring,urban_residential,28.4595,77.0266,67.0,282.0,30.0,91.0,28.0,23.0,19.4,35.79330263297092,1.7,214,976.1,7.0,162
AQ_000875,2024-02-23 18:45:00,Manufacturing District,industrial,28.4089,77.3178,3006.0,145.0,152.0,37.0,96.0,193.0,7.6,52.186161512352676,7.9,53,1028.3,7.4,500
AQ_000876,2024-02-23 19:15:00,Chemical Complex Monitor,industrial,28.3974,77.3266,334.0,489.0,,,,974.0,6.9,54.45581957127762,1.1,293,1039.7,8.4,383
AQ_000877,2024-02-23 22:45:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,47.0,269.0,413.0,837.0,48.0,587.0,12.2,31.762141189622316,0.2,90,996.3,21.3,129
AQ_000878,2024-02-24 07:00:00,Major Road Intersection,urban_traffic,28.5355,77.391,167.0,553.0,121.0,534.0,0.2,555.0,17.4,55.46006757988523,6.1,24,1014.1,4.7,216
AQ_000879,2024-02-24 07:30:00,Central Business District,urban_traffic,28.6289,77.2065,22.0,121.0,772.0,32.0,54.0,649.0,9.2,23.58669911311835,7.1,18,977.2,3.0,71
AQ_000880,2024-02-24 08:15:00,Green Belt Station,background,28.6877,77.2273,32.0,14.0,252.0,142.0,6.6,43.0,5.7,25.3114910567257,4.2,100,1025.4,24.7,92
AQ_000881,2024-02-24 08:45:00,Housing Complex Central,urban_residential,28.5494,77.25,245.0,129.0,20.0,117.0,38.0,364.0,8.4,48.44612378433275,2.7,201,1014.4,6.3,294
AQ_000882,2024-02-24 09:15:00,Urban Background,background,28.6441,77.2136,366.0,93.0,155.0,60.0,25.0,65.0,9.2,22.01163388885949,6.2,79,953.4,5.4,415
AQ_000883,2024-02-24 10:15:00,Major Road Intersection,urban_traffic,28.5355,77.391,980.0,41.0,233.0,198.0,2.6,233.0,18.6,38.394289908942035,4.8,104,1044.0,13.1,500
AQ_000884,2024-02-24 11:00:00,Residential Park,urban_residential,28.6692,77.4538,73.0,105.0,36.0,861.0,4.3,389.0,13.0,58.051138333502635,10.4,251,1028.6,28.6,168
AQ_000885,2024-02-24 11:15:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,76.0,372.0,312.0,753.0,74.0,475.0,10.6,58.783717721002006,12.1,148,1037.7,13.4,171
AQ_000886,2024-02-24 15:00:00,Urban Background,background,28.6441,77.2136,46.0,38.0,81.0,13.0,21.0,144.0,15.5,35.39367323027263,12.6,57,974.5,18.1,126
AQ_000887,2024-02-24 18:00:00,Heavy Industry Area,industrial,28.3852,77.2719,305.0,266.0,144.0,751.0,56.0,288.0,21.4,39.0814618893221,0.8,278,979.5,23.2,354
AQ_000888,2024-02-24 18:15:00,University Campus,background,28.5449,77.1926,330.2240539718205,187.0,148.0,9.8,44.0,250.0,13.7,55.59975334073083,0.0,67,999.2,28.5,245
AQ_000889,2024-02-24 18:45:00,Central Business District,urban_traffic,28.6289,77.2065,1733.0,290.0,110.0,247.0,12.0,196.0,19.1,24.650039138839134,4.6,49,1004.8,5.8,500
AQ_000890,2024-02-24 19:15:00,Housing Complex Central,urban_residential,28.5494,77.25,344.0,381.0,10.0,329.0,3.8,423.0,13.1,41.39512349869276,1.3,288,1011.5,14.9,393
AQ_000891,2024-02-24 21:15:00,Central Business District,urban_traffic,28.6289,77.2065,890.0,138.0,68.0,68.0,6.2,341.0,5.7,38.68344564989504,5.1,351,1015.5,4.9,500
AQ_000892,2024-02-24 21:15:00,Residential Park,urban_residential,28.6692,77.4538,279.0,124.0,110.0,320.0,4.4,299.0,10.8,27.607060544250103,7.2,132,1012.6,15.9,328
AQ_000893,2024-02-24 21:45:00,Green Belt Station,background,28.6877,77.2273,38.0,52.0,70.0,127.0,15.0,186.0,4.9,51.12967777524507,5.0,35,1007.1,24.7,106
AQ_000894,2024-02-24 23:45:00,City Park Monitor,background,28.6169,77.2295,-29.130547873627258,1.3,35.0,74.0,33.0,150.0,15.5,30.752486981430877,0.6,108,1006.2,21.2,64
AQ_000895,2024-02-25 08:30:00,Industrial Zone East,industrial,28.8386,77.1462,110.0,43.0,204.0,1704.0,13.0,149.0,17.6,42.15746826919886,7.2,159,953.7,16.2,207
AQ_000896,2024-02-25 09:45:00,Central Business District,urban_traffic,28.6289,77.2065,120.0,265.0,526.0,471.0,6.3,344.0,5.3,20.999941977636443,6.2,118,1020.3,5.2,218
AQ_000897,2024-02-25 14:30:00,Major Road Intersection,urban_traffic,28.5355,77.391,17.0,150.0,1165.0,132.0,5.5,570.0,7.7,39.1566179026307,4.1,30,994.9,4.0,60
AQ_000898,2024-02-25 15:00:00,Manufacturing District,industrial,28.4089,77.3178,1154.0,227.0,684.0,291.0,15.0,94.0,19.7,50.88304557904806,5.6,95,974.6,16.3,500
AQ_000899,2024-02-25 16:45:00,Urban Background,background,28.6441,77.2136,36.0,99.0,62.0,245.0,0.2,126.0,17.1,45.629625942571394,14.5,80,973.6,3.7,101
AQ_000900,2024-02-25 17:30:00,Heavy Industry Area,industrial,28.3852,77.2719,74.0,277.0,293.0,345.0,6.1,132.0,8.7,33.24071352801302,7.0,294,1012.4,25.2,169
AQ_000901,2024-02-25 20:00:00,Housing Complex Central,urban_residential,28.5494,77.25,125.0,122.0,15.0,279.0,3.5,314.0,16.0,37.72149746850344,5.2,348,977.8,15.8,223
AQ_000902,2024-02-25 20:30:00,Major Road Intersection,urban_traffic,28.5355,77.391,14.0,316.0,189.0,463.0,39.0,616.0,12.7,51.16978117691981,7.8,279,1005.0,22.7,54
AQ_000903,2024-02-25 20:45:00,Residential Park,urban_residential,28.6692,77.4538,178.0,98.0,217.0,242.0,102.0,632.0,15.8,24.74042317018757,1.6,66,1008.7,7.1,227
AQ_000904,2024-02-25 23:30:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,261.0,68.0,118.0,25.0,18.0,346.0,10.3,55.11042938297174,6.2,343,1035.0,19.9,310
AQ_000905,2024-02-26 06:30:00,City Park Monitor,background,28.6169,77.2295,23.0,7.3,88.0,60.0,7.5,195.0,13.4,48.242034625445775,4.6,51,1048.8,25.0,73
AQ_000906,2024-02-26 06:45:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,56.0,12.0,703.0,14.0,16.0,153.0,17.4,39.16416252603976,4.2,200,986.8,23.0,150
AQ_000907,2024-02-26 07:30:00,Major Road Intersection,urban_traffic,28.5355,77.391,18.0,470.0,646.0,229.0,80.0,189.0,9.5,59.63999043028712,5.2,70,982.9,5.6,62
AQ_000908,2024-02-26 07:30:00,Suburban Monitoring,urban_residential,28.4595,77.0266,85.0,330.0,79.0,820.0,59.0,617.0,11.7,38.48659271398736,5.7,204,1040.8,4.3,181
AQ_000909,2024-02-26 08:00:00,Residential Area North,urban_residential,28.7041,77.1025,1123.0,242.0,300.0,96.0,3.6,7.5,13.9,53.18111271997258,3.6,242,1018.4,21.8,500
AQ_000910,2024-02-26 08:15:00,Central Business District,urban_traffic,28.6289,77.2065,81.0,186.0,145.0,288.0,21.0,654.0,9.8,31.988839856113035,0.8,40,976.4,2.1,176
AQ_000911,2024-02-26 10:30:00,Suburban Monitoring,urban_residential,28.4595,77.0266,137.0,170.0,2025.0,378.0,44.0,168.0,14.6,27.574222971242442,4.2,119,988.7,26.7,235
AQ_000912,2024-02-26 14:00:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,7.8,193.0,210.0,581.0,41.0,1909.0,18.5,54.094932771206444,5.0,193,1037.1,1.1,32
AQ_000913,2024-02-26 14:15:00,Residential Area North,urban_residential,28.7041,77.1025,32.0,296.0,110.0,334.0,1.9,351.0,13.5,23.783457202874928,8.4,317,952.8,19.5,92
AQ_000914,2024-02-26 15:00:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,306.0,1033.0,167.0,392.0,59.0,53.0,17.9,24.127291496867123,6.0,67,951.1,24.9,355
AQ_000915,2024-02-26 20:00:00,Central Business District,urban_traffic,28.6289,77.2065,73.0,77.0,198.0,367.0,13.0,260.0,11.6,35.029331879686296,2.8,179,1046.4,14.5,168
AQ_000916,2024-02-26 21:30:00,Central Business District,urban_traffic,28.6289,77.2065,478.0,229.0,267.0,441.0,133.0,985.0,7.3,38.220365589054566,0.5,102,1022.7,21.6,500
AQ_000917,2024-02-27 08:15:00,Central Business District,urban_traffic,28.6289,77.2065,375.0,252.0,24.0,153.0,13.0,643.0,12.8,51.09868943695056,1.5,154,953.1,11.5,424
AQ_000918,2024-02-27 09:15:00,Residential Park,urban_residential,28.6692,77.4538,45.0,1599.0,231.0,250.0,8.2,149.0,14.1,30.080877777578632,5.3,269,1002.2,6.0,124
AQ_000919,2024-02-27 09:15:00,Housing Complex Central,urban_residential,28.5494,77.25,191.0,215.0,3817.0,106.0,55.0,502.0,10.2,21.23004670387585,0.4,237,1036.0,14.6,240
AQ_000920,2024-02-27 11:00:00,Industrial Zone East,industrial,28.8386,77.1462,98.0,314.0,90.0,1555.0,85.0,577.0,11.7,56.78755185148356,9.5,63,1048.0,17.3,194
AQ_000921,2024-02-27 11:15:00,Central Business District,urban_traffic,28.6289,77.2065,103.0,196.0,494.0,1123.0,55.0,372.0,18.8,56.539591478790165,11.7,208,1041.8,15.0,200
AQ_000922,2024-02-27 11:45:00,University Campus,background,28.5449,77.1926,225.0,237.0,279.0,699.0,42.0,285.0,17.8,48.03749277504856,7.7,126,976.7,21.4,170
AQ_000923,2024-02-27 12:15:00,Residential Area North,urban_residential,28.7041,77.1025,6.0,680.0,230.0,42.0,20.0,191.0,15.1,59.20720889046205,3.6,355,957.8,23.0,25
AQ_000924,2024-02-27 12:45:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,60.0,75.0,177.0,139.0,67.0,291.0,18.8,55.82380505738091,5.2,292,1016.1,5.8,154
AQ_000925,2024-02-27 15:45:00,Residential Park,urban_residential,28.6692,77.4538,50.0,876.0,60.0,19.0,7.8,160.0,18.0,37.201421624156055,9.4,358,950.4,3.9,136
AQ_000926,2024-02-27 17:45:00,Green Belt Station,background,28.6877,77.2273,3981.5920079385205,36.0,64.0,24.0,4.3,272.0,8.5,44.07526435226515,5.4,336,971.7,29.0,114
AQ_000927,2024-02-27 18:00:00,Manufacturing District,industrial,28.4089,77.3178,278.0,319.0,553.0,124.0,-10.695422917542444,1320.0,8.8,58.826788450616164,2.8,349,953.2,6.1,327
AQ_000928,2024-02-27 18:15:00,Residential Area North,urban_residential,28.7041,77.1025,171.0,1164.0,1551.0,534.0,75.0,678.0,9.8,22.826859238236167,7.4,242,1046.0,3.8,151
AQ_000929,2024-02-27 19:45:00,Residential Area North,urban_residential,28.7041,77.1025,121.0,30.0,79.0,87.0,35.0,368.0,12.4,53.10828121101186,1.5,282,1020.9,18.2,219
AQ_000930,2024-02-27 23:00:00,Chemical Complex Monitor,industrial,28.3974,77.3266,113.0,104.0,159.0,63.0,41.0,541.0,9.0,51.9807082305592,4.2,49,1020.3,8.4,210
AQ_000931,2024-02-27 23:30:00,Suburban Monitoring,urban_residential,28.4595,77.0266,34.0,55.0,92.0,30.0,9.8,203.0,7.5,20.186821829288686,2.8,38,967.0,9.9,97
AQ_000932,2024-02-27 23:45:00,Chemical Complex Monitor,industrial,28.3974,77.3266,489.0,264.0,422.0,713.0,67.0,594.0,7.5,21.29498835921452,3.5,297,1046.9,9.0,500
AQ_000933,2024-02-28 05:30:00,Major Road Intersection,urban_traffic,28.5355,77.391,910.0,89.0,155.0,268.0,7.2,170.0,14.9,54.62656586231983,2.4,144,1029.6,20.4,500
AQ_000934,2024-02-28 05:45:00,Chemical Complex Monitor,industrial,28.3974,77.3266,302.0,216.0,71.0,0.3,2.7,430.0,13.1,53.030726743937166,7.1,57,958.0,21.9,351
AQ_000935,2024-02-28 07:15:00,Green Belt Station,background,28.6877,77.2273,46.0,148.0,116.0,102.0,30.0,199.0,13.5,59.81970152366515,0.5,204,1048.7,1.3,126
AQ_000936,2024-02-28 08:15:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,1740.0,150.0,790.0,1755.0,36.5,4955.0,15.6,38.358628334423244,2.4,184,974.1,3.9,397
AQ_000937,2024-02-28 09:15:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,324.0,250.0,637.0,20.0,14.0,3206.486824385279,15.1,40.519684178557455,7.0,358,994.8,22.1,373
AQ_000938,2024-02-28 09:45:00,Central Business District,urban_traffic,28.6289,77.2065,69.0758526107935,44.0,239.0,296.0,13.0,471.0,8.8,22.900962357641326,7.0,86,1042.6,11.7,159
AQ_000939,2024-02-28 09:45:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,112.0,184.0,555.0,14.0,77.0,892.0,9.3,47.431272770874585,6.4,231,1003.2,27.2,209
AQ_000940,2024-02-28 09:45:00,Heavy Industry Area,industrial,28.3852,77.2719,370.0,15.0,390.0,207.0,30.0,279.0,5.2,35.31786646788275,4.5,103,972.9,27.0,419
AQ_000941,2024-02-28 10:00:00,Major Road Intersection,urban_traffic,28.5355,77.391,183.0,1185.0,-49.243283618597644,215.0,79.0,412.0,5.7,35.96855764096517,3.5,300,972.7,6.4,232
AQ_000942,2024-02-28 10:00:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,916.0,512.0,244.0,140.0,102.0,248.0,16.1,20.280011230139117,7.4,208,966.4,26.1,500
AQ_000943,2024-02-28 11:30:00,Urban Background,background,28.6441,77.2136,74.0,30.0,73.0,27.0,43.0,116.0,10.1,28.91396042283455,8.4,335,1004.4,11.4,169
AQ_000944,2024-02-28 12:00:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,175.0,33.0,336.0,165.0,50.0,316.0,8.1,41.096824159294954,6.3,26,1013.1,23.1,224
AQ_000945,2024-02-28 12:45:00,Major Road Intersection,urban_traffic,28.5355,77.391,219.0,208.0,24.0,83.0,41.0,989.0,6.4,51.3940341500261,7.5,243,995.7,19.9,268
AQ_000946,2024-02-28 13:15:00,Urban Background,background,28.6441,77.2136,85.0,127.0,54.0,14.0,8.3,58.0,8.4,52.47975576687756,12.5,1,1024.3,8.6,181
AQ_000947,2024-02-28 14:00:00,Housing Complex Central,urban_residential,28.5494,77.25,269.0,845.0,101.0,66.0,33.0,325.0,8.6,52.7377936958881,14.6,236,996.3,18.4,318
AQ_000948,2024-02-28 14:15:00,Green Belt Station,background,28.6877,77.2273,6.2,81.0,5.4,659.0,5.5,261.0,6.3,52.985135043545206,3.9,273,995.6,3.5,25
AQ_000949,2024-02-28 14:45:00,Heavy Industry Area,industrial,28.3852,77.2719,247.0,91.0,93.0,80.0,52.0,302.0,12.5,41.052582526758826,10.5,74,1001.2,10.2,296
AQ_000950,2024-02-28 15:30:00,Residential Area North,urban_residential,28.7041,77.1025,99.0,234.0,117.0,357.0,64.0,544.0,12.3,56.03543511993591,12.0,240,1027.9,28.0,195
AQ_000951,2024-02-28 15:45:00,Major Road Intersection,urban_traffic,28.5355,77.391,194.0,364.0,176.0,814.0,33.0,102.0,15.1,49.080539636178536,9.4,172,1047.8,24.0,243
AQ_000952,2024-02-28 16:00:00,Industrial Zone East,industrial,28.8386,77.1462,27.8,62.0,282.6,847.0,2.6,88.0,19.4,57.643947178978,4.3,336,1031.3,5.8,238
AQ_000953,2024-02-28 16:15:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,45.0,14.0,125.0,85.0,1.6,895.0,11.4,38.764487064132055,7.2,254,1025.5,3.5,124
AQ_000954,2024-02-28 16:15:00,Manufacturing District,industrial,28.4089,77.3178,437.0,113.0,74.0,385.0,71.0,524.0,14.7,46.68711616779176,6.3,178,1020.3,10.2,486
AQ_000955,2024-02-28 19:45:00,Housing Complex Central,urban_residential,28.5494,77.25,199.0,214.0,31.0,773.0,5.2,1255.0,13.6,55.7712733416513,6.1,205,1039.0,4.3,248
AQ_000956,2024-02-28 22:15:00,Suburban Monitoring,urban_residential,28.4595,77.0266,191.0,87.0,28.0,2.7,1.3,330.0,6.8,57.087945221500014,3.7,300,965.7,16.6,240
AQ_000957,2024-02-28 23:30:00,University Campus,background,28.5449,77.1926,23.0,41.0,53.0,85.0,1.4,219.0,6.1,34.828277914977015,7.1,292,1013.5,26.5,73
AQ_000958,2024-02-29 00:15:00,Central Business District,urban_traffic,28.6289,77.2065,225.0,183.0,267.0,46.0,58.0,867.0,7.4,49.41551874842917,3.6,89,979.2,5.8,274
AQ_000959,2024-02-29 03:15:00,University Campus,background,28.5449,77.1926,29.0,83.0,59.0,105.0,0.9,256.0,13.2,33.893594016694045,7.2,112,957.2,15.9,86
AQ_000960,2024-02-29 07:30:00,Industrial Zone East,industrial,28.8386,77.1462,499.0,280.0,1249.0,446.0,68.0,449.0,7.4,31.624187206704203,3.7,216,1014.7,20.9,500
AQ_000961,2024-02-29 07:45:00,Heavy Industry Area,industrial,28.3852,77.2719,2916.0,433.0,418.0,94.0,23.0,2147.127091233526,5.0,28.224199592483007,0.7,289,994.2,24.1,500
AQ_000962,2024-02-29 11:45:00,Residential Area North,urban_residential,28.7041,77.1025,154.0,161.0,245.0,60.0,-1.0787728915003356,179.0,15.7,52.02351549109899,7.1,104,1026.8,1.3,203
AQ_000963,2024-02-29 15:30:00,Residential Park,urban_residential,28.6692,77.4538,206.0,67.0,-38.27308620968177,85.0,9.1,375.0,20.2,38.62678359882089,11.1,289,950.6,12.0,255
AQ_000964,2024-02-29 16:45:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,202.0,140.0,98.0,167.0,11.0,342.0,8.5,51.08166116565491,13.9,231,1020.4,8.1,251
AQ_000965,2024-02-29 16:45:00,Suburban Monitoring,urban_residential,28.4595,77.0266,80.0,70.0,379.0,340.0,20.0,88.0,17.4,31.28129083180773,10.0,126,992.7,10.1,175
AQ_000966,2024-02-29 18:15:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,74.0,151.0,136.0,1717.0,95.0,25.0,18.0,49.1654211423958,6.8,22,1003.5,7.6,169
AQ_000967,2024-02-29 18:30:00,Central Business District,urban_traffic,28.6289,77.2065,1155.0,462.0,262.0,983.0,2.6,400.0,20.0,43.77391595398159,1.5,90,1022.0,3.4,500
AQ_000968,2024-02-29 20:30:00,Green Belt Station,background,28.6877,77.2273,44.0,2.4,70.0,124.0,17.0,6.8,4.8,25.982884614599094,2.7,48,983.4,24.9,121
AQ_000969,2024-02-29 22:45:00,Industrial Zone East,industrial,28.8386,77.1462,1134.0,693.0,416.0,429.0,149.0,487.0,4.8,33.56519152627068,4.7,183,1041.7,1.9,500
AQ_000970,2024-04-12 23:30:00,Chemical Complex Monitor,industrial,28.3974,77.3266,36.0,370.0,118.0,176.0,30.0,332.0,7.5,24.719236522924007,2.7,207,967.1,23.4,101
AQ_000971,2024-04-14 16:00:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,44.0,162.0,102.0,192.0,26.0,473.0,12.4,45.13998074458569,4.5,356,983.6,10.7,121
AQ_000972,2024-04-16 15:00:00,Central Business District,urban_traffic,28.6289,77.2065,39.0,269.0,223.0,273.0,14.0,206.0,13.9,33.28433177033567,3.1,238,1024.6,3.3,109
AQ_000973,2024-04-16 19:45:00,City Park Monitor,background,28.6169,77.2295,72.0,190.0,9.8,662.0,54.0,251.0,9.3,53.41092449696739,0.3,101,1003.7,5.3,167
AQ_000974,2024-04-24 19:00:00,Residential Park,urban_residential,28.6692,77.4538,320.0,194.0,91.0,1355.0,40.0,487.0,15.8,44.513025026230615,6.2,163,1049.3,10.1,369
AQ_000975,2024-05-08 15:45:00,City Park Monitor,background,28.6169,77.2295,10.0,216.0,116.0,248.0,14.0,72.0,18.2,46.39295770005812,10.8,255,998.2,29.2,41
AQ_000976,2024-07-01 15:45:00,Housing Complex Central,urban_residential,28.5494,77.25,38.0,149.0,111.0,111.0,70.0,287.0,13.2,34.79986177707663,6.1,84,996.1,13.2,106
AQ_000977,2024-07-02 18:00:00,Suburban Monitoring,urban_residential,28.4595,77.0266,42.0,134.0,381.0,11.0,10.0,440.0,21.8,52.79873730659341,1.2,131,953.1,13.7,116
AQ_000978,2024-07-09 21:45:00,Manufacturing District,industrial,28.4089,77.3178,297.0,231.0,4401.0,86.0,8.4,539.0,15.0,22.268023976187973,5.7,238,1048.8,28.6,346
AQ_000979,2024-07-17 15:30:00,Green Belt Station,background,28.6877,77.2273,6.0,87.0,31.0,268.0,12.0,189.0,10.1,27.594761021162633,11.1,201,1017.9,15.9,25
AQ_000980,2024-08-10 17:45:00,City Park Monitor,background,28.6169,77.2295,3.2,933.0,17.0,44.0,16.0,60.0,18.1,34.624673489955384,8.0,283,1047.4,25.0,13
AQ_000981,2024-08-25 07:00:00,Highway Monitoring Point,urban_traffic,28.6304,77.2177,1510.0,57.0,1895.0,3738.0,16.0,724.0,9.3,23.179238257214383,2.3,136,952.3,1.2,500
AQ_000982,2024-09-05 19:00:00,Central Business District,urban_traffic,28.6289,77.2065,17.0,92.0,53.0,528.0,20.0,496.0,10.4,40.734947442611926,3.1,309,1020.8,5.3,60
AQ_000983,2024-09-19 10:15:00,Residential Area North,urban_residential,28.7041,77.1025,67.0,261.0,863.0,207.0,70.0,393.0,18.5,49.609578346502474,9.6,76,985.9,18.6,162
AQ_000984,2024-09-27 09:30:00,Green Belt Station,background,28.6877,77.2273,119.0,34.0,22.0,81.0,58.0,141.0,17.9,54.61295088458547,3.2,283,970.4,4.7,216
AQ_000985,2024-11-03 09:30:00,Green Belt Station,background,28.6877,77.2273,74.0,42.0,128.0,127.0,38.0,172.0,9.3,22.862338593571828,7.0,208,1009.0,6.1,169
AQ_000986,2024-11-08 22:45:00,Downtown Traffic Junction,urban_traffic,28.6139,77.209,40.0,67.0,70.0,84.0,21.0,710.0,7.3,54.286778958544396,0.6,271,1024.5,12.4,111
AQ_000987,2024-11-09 22:45:00,Suburban Monitoring,urban_residential,28.4595,77.0266,41.0,96.0,655.0,412.0,18.0,294.0,6.8,33.770274393999884,3.9,314,1024.7,7.2,114
AQ_000988,2024-11-12 13:45:00,Heavy Industry Area,industrial,28.3852,77.2719,232.0,105.0,157.0,1033.0,3.8,599.0,8.0,35.911959227750515,11.1,50,986.6,17.2,281
AQ_000989,2024-11-13 19:30:00,Residential Park,urban_residential,28.6692,77.4538,174.0,285.0,132.0,157.0,51.0,183.0,12.4,39.5339514083944,0.4,102,985.5,21.7,223
AQ_000990,2024-11-20 16:45:00,Urban Background,background,28.6441,77.2136,34.0,48.0,45.0,1198.0,29.0,216.0,15.3,54.59136652617172,3.2,34,1013.9,25.0,97
AQ_000991,2024-11-22 18:30:00,Major Road Intersection,urban_traffic,28.5355,77.391,1625.0,635.0,243.0,41.0,186.0,571.0,8.7,23.14844007322213,6.1,140,963.3,15.4,500
AQ_000992,2024-11-24 13:15:00,Central Business District,urban_traffic,28.6289,77.2065,1300.0,105.0,203.0,23.0,11.0,137.0,18.5,20.5163287459794,10.2,139,1041.0,14.2,500
AQ_000993,2024-11-26 17:45:00,Industrial Zone East,industrial,28.8386,77.1462,265.0,184.0,82.0,618.0,46.0,372.0,6.1,50.48303128969056,5.1,174,988.4,22.5,314
AQ_000994,2024-11-26 18:45:00,Heavy Industry Area,industrial,28.3852,77.2719,1560.0,171.0,104.0,277.0,87.0,1276.0,6.1,43.45404977299346,2.1,287,1018.3,21.0,500
AQ_000995,2024-12-01 10:45:00,Central Business District,urban_traffic,28.6289,77.2065,1726.0,94.0,458.0,1722.0,15.0,32.0,7.2,29.458507427269076,5.0,188,1044.9,7.1,500
AQ_000996,2024-12-12 09:15:00,Suburban Monitoring,urban_residential,28.4595,77.0266,904.0,414.0,191.0,114.0,7.9,37.0,10.4,27.28689446918846,0.6,141,1010.3,24.0,500
AQ_000997,2025-02-07 09:30:00,Urban Background,background,28.6441,77.2136,53.0,32.0,54.0,31.0,55.0,223.0,14.5,51.452319411960794,1.3,197,1025.3,5.5,144
AQ_000998,2025-02-11 10:30:00,Residential Park,urban_residential,28.6692,77.4538,78.0,135.0,222.0,3.4,98.0,291.0,10.1,34.40871685146684,9.0,194,1007.8,15.6,173
AQ_000999,2025-02-17 14:45:00,Major Road Intersection,urban_traffic,28.5355,77.391,98.0,56.0,120.0,91.0,12.0,503.0,5.9,52.71008833027978,9.4,220,1017.2,5.5,194
